date;node;edge;user_node;user_edge;node_descrip;node_user_descrip;node_size;url
Sun Dec 04 06:49:55 +0000 2016;805303100626128896;;3152139578;;UK hasn’t sent ‘a single gram of flour, any medicine or blankets’ to Aleppo – Russian... https://t.co/vAtZ5KqWf9 by #RT_com via @c0nvey;kittymadness72;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Tue Dec 06 15:02:20 +0000 2016;806151794913136640;('806151794913136640', '805451728913104897');2902989841;('2902989841', '1039909188');"RT @Sagopaak: UK is just interested in sending arms to Terrorists&gt;&gt;
UK ‘did not send a gram of flour’ to Aleppo, Syria: Moscow https://t.co…";qafia1;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 16:40:31 +0000 2016;805451728913104897;;1039909188;;"UK is just interested in sending arms to Terrorists&gt;&gt;
UK ‘did not send a gram of flour’ to Aleppo, Syria: Moscow https://t.co/r9hIxDtX6W";Sagopaak;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Tue Dec 06 14:43:54 +0000 2016;806147156943966208;('806147156943966208', '805451728913104897');797466008105713665;('797466008105713665', '1039909188');"RT @Sagopaak: UK is just interested in sending arms to Terrorists&gt;&gt;
UK ‘did not send a gram of flour’ to Aleppo, Syria: Moscow https://t.co…";musafirdil;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Mon Dec 05 09:53:47 +0000 2016;805711758669316096;('805711758669316096', '805054667185147904');3919843714;('3919843714', '479448594');"RT @HibaSyriana: HYPOCRITE #UK Con_govts sent w allies, TONNES of weapons t #Syria while placing SANCTIONS t deprive civilians #FOOD!
https…";Obblomovv92;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sat Dec 03 14:22:44 +0000 2016;805054667185147904;;479448594;;"HYPOCRITE #UK Con_govts sent w allies, TONNES of weapons t #Syria while placing SANCTIONS t deprive civilians #FOOD!
https://t.co/Tv7tdlko2v";HibaSyriana;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 18:13:16 +0000 2016;805475069522833409;('805475069522833409', '805039483544596480');3120227888;('3120227888', '362751272');RT @_DirtyTruths: UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/0qYKni74F5;SyedSibbiezz;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sat Dec 03 13:22:24 +0000 2016;805039483544596480;;362751272;;UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/0qYKni74F5;_DirtyTruths;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 17:44:02 +0000 2016;805467715435630592;('805467715435630592', '805039483544596480');1294711250;('1294711250', '362751272');RT @_DirtyTruths: UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/0qYKni74F5;DeyanWonder;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 17:35:21 +0000 2016;805465529729380353;('805465529729380353', '805464928559710209');2288286954;('2288286954', '156709781');RT @das_uk: UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/4zwQtEQa92;ZodiacNein;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 17:32:58 +0000 2016;805464928559710209;;156709781;;UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/4zwQtEQa92;das_uk;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 17:15:27 +0000 2016;805460521453371392;('805460521453371392', '805379982268604416');4800063199;('4800063199', '4800063199');RT @BillField8: UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria  https://t.co/dXb0Yfl23F;BillField8;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 11:55:25 +0000 2016;805379982268604416;;4800063199;;UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria  https://t.co/dXb0Yfl23F;BillField8;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 13:55:52 +0000 2016;805410292146520064;('805410292146520064', '805015559167475713');389723731;('389723731', '19287584');RT @TheRightArticle: “The UK has not sent even one gram of flour or a single blanket to Aleppo since the Syrian conflict began” https://t.c…;Jasperception;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sat Dec 03 11:47:20 +0000 2016;805015559167475713;;19287584;;“The UK has not sent even one gram of flour or a single blanket to Aleppo since the Syrian conflict began” https://t.co/EwgeysvxDH;therightarticle;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 11:45:13 +0000 2016;805377416369610752;('805377416369610752', '805305710003318784');2718111834;('2718111834', '28003949');RT @4thAnon: UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/3miO9URfuD;Gen_Ago;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 07:00:17 +0000 2016;805305710003318784;;28003949;;UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/3miO9URfuD;4thAnon;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 09:10:52 +0000 2016;805338571469033472;('805338571469033472', '805305710003318784');2182041;('2182041', '28003949');RT @4thAnon: UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/3miO9URfuD;tootsdles;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 07:59:52 +0000 2016;805320702249365504;('805320702249365504', '805305710003318784');247203598;('247203598', '28003949');RT @4thAnon: UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/3miO9URfuD;AANaseer;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 07:12:34 +0000 2016;805308800542523392;('805308800542523392', '805305710003318784');309132445;('309132445', '28003949');RT @4thAnon: UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/3miO9URfuD;pistach01;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 01:45:11 +0000 2016;805226411740925952;('805226411740925952', '805211543096983552');245750555;('245750555', '88099594');"RT @8826markb: The US sent over some depleted uranium tho' !
The difference being Russia endeavours to save lives - whereas the... https://…";mutalabala;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 00:46:06 +0000 2016;805211543096983552;;88099594;;"The US sent over some depleted uranium tho' !
The difference being Russia endeavours to save lives - whereas the... https://t.co/zT5CqgvwO5";8826markb;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 00:31:19 +0000 2016;805207823764324352;('805207823764324352', '805079034417872896');2820169254;('2820169254', '1229074621');"RT @MassDeception1: UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria
https://t.co/PYnVshUNvZ https:…";TersRoy;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sat Dec 03 15:59:34 +0000 2016;805079034417872896;;1229074621;;"UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria
https://t.co/PYnVshUNvZ https://t.co/yVnEABwLMc";MassDeception1;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 00:09:08 +0000 2016;805202240583536640;('805202240583536640', '805201166434897920');349660067;('349660067', '370923179');RT @dblackal: UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/pjQIkiUrWz;BranislavO;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sun Dec 04 00:04:52 +0000 2016;805201166434897920;;370923179;;UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/pjQIkiUrWz;dblackal;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sat Dec 03 22:09:42 +0000 2016;805172182510751744;('805172182510751744', '804970781163667456');28752702;('28752702', '28752702');RT @2ontrack: UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/9X0sw6yp7R;2ontrack;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sat Dec 03 08:49:24 +0000 2016;804970781163667456;;28752702;;UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/9X0sw6yp7R;2ontrack;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sat Dec 03 21:07:02 +0000 2016;805156413366554624;('805156413366554624', '805015559167475713');51127088;('51127088', '19287584');RT @TheRightArticle: “The UK has not sent even one gram of flour or a single blanket to Aleppo since the Syrian conflict began” https://t.c…;kmiba;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sat Dec 03 21:04:11 +0000 2016;805155693326139393;('805155693326139393', '805153573780721664');4498684647;('4498684647', '778318997511077888');RT @SyrianFaust: UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/jRjsw4UuSx;StellaDeliaL;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Sat Dec 03 20:55:45 +0000 2016;805153573780721664;;778318997511077888;;UK ‘did not send a gram of flour’ to Aleppo: Moscow refutes criticism over aid for Syria https://t.co/jRjsw4UuSx;SyrianFaust;;https://www.rt.com/news/369086-russia-aleppo-cilivians-uk/
Tue Dec 06 17:08:22 +0000 2016;806183512407674880;('806183512407674880', '806056867243900928');500884513;('500884513', '4504114221');"RT @PutinGo2018: Путин поздравил сборную РФ с победой в чемпионате рабочих профессий в Швеции.
https://t.co/r6uYSXSSRu #Путин #EuroSkills #…";NunufarH;;https://tass.ru/obschestvo/3843210
Tue Dec 06 08:45:07 +0000 2016;806056867243900928;;4504114221;;"Путин поздравил сборную РФ с победой в чемпионате рабочих профессий в Швеции.
https://t.co/r6uYSXSSRu #Путин… https://t.co/6rL9hRApOf";gosduma2021;;https://tass.ru/obschestvo/3843210
Tue Dec 06 15:53:17 +0000 2016;806164617676328960;('806164617676328960', '806056867243900928');726728701384265729;('726728701384265729', '4504114221');"RT @PutinGo2018: Путин поздравил сборную РФ с победой в чемпионате рабочих профессий в Швеции.
https://t.co/r6uYSXSSRu #Путин #EuroSkills #…";SINILGATROITS;;https://tass.ru/obschestvo/3843210
Tue Dec 06 09:45:35 +0000 2016;806072084166299652;('806072084166299652', '806056867243900928');216781245;('216781245', '4504114221');"RT @PutinGo2018: Путин поздравил сборную РФ с победой в чемпионате рабочих профессий в Швеции.
https://t.co/r6uYSXSSRu #Путин #EuroSkills #…";novation37;;https://tass.ru/obschestvo/3843210
Tue Dec 06 09:42:43 +0000 2016;806071363979149312;('806071363979149312', '806056867243900928');2607717176;('2607717176', '4504114221');"RT @PutinGo2018: Путин поздравил сборную РФ с победой в чемпионате рабочих профессий в Швеции.
https://t.co/r6uYSXSSRu #Путин #EuroSkills #…";NikolaBalichev;;https://tass.ru/obschestvo/3843210
Tue Dec 06 09:06:49 +0000 2016;806062326340325376;('806062326340325376', '806056867243900928');1056023882;('1056023882', '4504114221');"RT @PutinGo2018: Путин поздравил сборную РФ с победой в чемпионате рабочих профессий в Швеции.
https://t.co/r6uYSXSSRu #Путин #EuroSkills #…";sukharevkolia;;https://tass.ru/obschestvo/3843210
Tue Dec 06 08:54:25 +0000 2016;806059205832638464;('806059205832638464', '806056867243900928');2964192059;('2964192059', '4504114221');"RT @PutinGo2018: Путин поздравил сборную РФ с победой в чемпионате рабочих профессий в Швеции.
https://t.co/r6uYSXSSRu #Путин #EuroSkills #…";voronina5265;;https://tass.ru/obschestvo/3843210
Tue Dec 06 08:50:47 +0000 2016;806058294309744640;('806058294309744640', '806056867243900928');4382900482;('4382900482', '4504114221');"RT @PutinGo2018: Путин поздравил сборную РФ с победой в чемпионате рабочих профессий в Швеции.
https://t.co/r6uYSXSSRu #Путин #EuroSkills #…";naumovslarisa11;;https://tass.ru/obschestvo/3843210
Thu Dec 08 10:11:48 +0000 2016;806803454966366210;('806803454966366210', '806556020365524993');331398743;('331398743', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";VetrovaLada;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 17:48:34 +0000 2016;806556020365524993;;53016173;;"СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";lifenews_ru;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Thu Dec 08 10:11:47 +0000 2016;806803454869917696;('806803454869917696', '806556020365524993');516939707;('516939707', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";star7426;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Thu Dec 08 08:19:14 +0000 2016;806775126763053057;('806775126763053057', '806556020365524993');1028458352;('1028458352', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";VikMakukha;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 19:40:38 +0000 2016;806584219006799873;('806584219006799873', '806556020365524993');1915352748;('1915352748', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";MN_Maro;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 19:30:27 +0000 2016;806581658543673344;('806581658543673344', '806559280669327362');259960371;('259960371', '1385750406');RT @drysyaRF: СМИ: Дональд Трамп ищет замену Порошенко https://t.co/gZINSFxznz;sat139;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:01:32 +0000 2016;806559280669327362;;1385750406;;СМИ: Дональд Трамп ищет замену Порошенко https://t.co/gZINSFxznz;drysyaRF;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 19:30:18 +0000 2016;806581620895518720;('806581620895518720', '806556020365524993');623118909;('623118909', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";VPryk;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:44:52 +0000 2016;806570185801007104;('806570185801007104', '806556020365524993');3341709051;('3341709051', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";50matveev_;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:37:50 +0000 2016;806568417109147652;('806568417109147652', '806556020365524993');2455519034;('2455519034', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";olgasalnikov;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:37:47 +0000 2016;806568404207419392;('806568404207419392', '806559280669327362');2470143815;('2470143815', '1385750406');RT @drysyaRF: СМИ: Дональд Трамп ищет замену Порошенко https://t.co/gZINSFxznz;AlexMok6;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:32:06 +0000 2016;806566975770132487;('806566975770132487', '806556020365524993');889282045;('889282045', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";pvlblkn;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:28:58 +0000 2016;806566183772291077;('806566183772291077', '806559280669327362');1680973958;('1680973958', '1385750406');RT @drysyaRF: СМИ: Дональд Трамп ищет замену Порошенко https://t.co/gZINSFxznz;pereplut67;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:28:52 +0000 2016;806566158333870080;('806566158333870080', '806559280669327362');2981707587;('2981707587', '1385750406');RT @drysyaRF: СМИ: Дональд Трамп ищет замену Порошенко https://t.co/gZINSFxznz;KokotkinaT;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:17:49 +0000 2016;806563379703910401;('806563379703910401', '806556020365524993');976089769;('976089769', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";AlexTZenit;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:17:23 +0000 2016;806563271688024064;('806563271688024064', '806559280669327362');2350194474;('2350194474', '1385750406');RT @drysyaRF: СМИ: Дональд Трамп ищет замену Порошенко https://t.co/gZINSFxznz;KherVam;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:16:26 +0000 2016;806563031069130752;('806563031069130752', '806556020365524993');3175556248;('3175556248', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";fixa_aleksey;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:10:10 +0000 2016;806561452165398530;('806561452165398530', '806559280669327362');2566734174;('2566734174', '1385750406');RT @drysyaRF: СМИ: Дональд Трамп ищет замену Порошенко https://t.co/gZINSFxznz;sergserving;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:08:49 +0000 2016;806561113198493709;('806561113198493709', '806559280669327362');2401300350;('2401300350', '1385750406');RT @drysyaRF: СМИ: Дональд Трамп ищет замену Порошенко https://t.co/gZINSFxznz;aurvedr;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:07:37 +0000 2016;806560813511278593;('806560813511278593', '806559280669327362');382756637;('382756637', '1385750406');RT @drysyaRF: СМИ: Дональд Трамп ищет замену Порошенко https://t.co/gZINSFxznz;volkova__v;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:05:23 +0000 2016;806560249461276675;('806560249461276675', '806556020365524993');2431258085;('2431258085', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";19alek7;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:05:11 +0000 2016;806560199850999808;('806560199850999808', '806556020365524993');2335406749;('2335406749', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";mihail73_;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:03:59 +0000 2016;806559898381254658;('806559898381254658', '806556020365524993');1629728569;('1629728569', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";nataave;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 18:03:09 +0000 2016;806559687260995585;('806559687260995585', '806556020365524993');314745981;('314745981', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";akl_andrei;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 17:58:11 +0000 2016;806558438343999489;('806558438343999489', '806556020365524993');630891037;('630891037', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";katyasim2007;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 17:57:35 +0000 2016;806558286820605954;('806558286820605954', '806556020365524993');1584973081;('1584973081', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";yuliya_solina;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 17:57:28 +0000 2016;806558256357376001;('806558256357376001', '806556020365524993');2248610293;('2248610293', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";lzolotilova;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 17:55:34 +0000 2016;806557781541220352;('806557781541220352', '806556020365524993');268207840;('268207840', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";n3matov;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 17:55:17 +0000 2016;806557707968905217;('806557707968905217', '806556020365524993');2776984530;('2776984530', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";999_lexx;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 17:55:02 +0000 2016;806557643900854272;('806557643900854272', '806556020365524993');2468047930;('2468047930', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";2304641;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 17:54:46 +0000 2016;806557576699723776;('806557576699723776', '806556020365524993');245687952;('245687952', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";J_Shuvalov;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 17:54:06 +0000 2016;806557408768180224;('806557408768180224', '806556020365524993');1118449106;('1118449106', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";antoninianton;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 17:49:16 +0000 2016;806556195469279232;('806556195469279232', '806556020365524993');792674980484046848;('792674980484046848', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";Ya_leto17;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 17:49:01 +0000 2016;806556130109517824;('806556130109517824', '806556020365524993');804344351463772161;('804344351463772161', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";qazwsx106edc;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Wed Dec 07 17:48:55 +0000 2016;806556104574443520;('806556104574443520', '806556020365524993');3312346973;('3312346973', '53016173');"RT @lifenews_ru: СМИ: Дональд Трамп ищет замену Порошенко
https://t.co/InNfKzHBc1 https://t.co/QMcUaEL6Ze";MN049;;https://life.ru/t/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/943209/smi_donald_tramp_ishchiet_zamienu_poroshienko
Tue Dec 13 13:47:02 +0000 2016;808669563340603393;('808669563340603393', '808319728624291842');1565396522;('1565396522', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";Pelepenkov;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Mon Dec 12 14:36:55 +0000 2016;808319728624291842;;42617240;;"Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес… https://t.co/SKusWz9LXs";zvezdanews;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
Mon Dec 12 16:12:35 +0000 2016;808343801425174528;('808343801425174528', '808319728624291842');1286122548;('1286122548', '42617240');"RT @zvezdanews: Гаага хочет оставить Украину без денег и военной помощи от ЕС

Подробности: https://t.co/oQkQLD78e6

#украина #ес #гаага ht…";datskii;;https://tvzvezda.ru/news/vstrane_i_mire/content/201612121723-sume.htm
